,region,date,AVG_temp(°C),day_precipitation(mm),AVG_wind(m/s),AVG_relative_hum(%)
21510,258,2019-01-02,0.9,0.0,4.3,59.0
21511,258,2019-01-03,1.1,0.0,4.1,50.1
21512,258,2019-01-04,0.8,0.0,2.6,57.0
21513,258,2019-01-05,3.5,0.0,4.1,51.9
21514,258,2019-01-06,2.0,0.0,4.9,37.9
21515,258,2019-01-07,2.6,0.0,5.0,53.9
21516,258,2019-01-08,2.1,0.0,4.5,56.3
21517,258,2019-01-09,0.0,0.0,2.5,41.9
21518,258,2019-01-10,3.5,0.0,4.4,47.6
21519,258,2019-01-11,4.0,0.1,2.5,59.6
21520,258,2019-01-12,5.2,1.0,3.0,74.8
21521,258,2019-01-13,4.3,0.0,4.0,62.0
21522,258,2019-01-14,2.8,0.0,2.8,60.9
21523,258,2019-01-15,3.2,0.0,5.1,63.8
21524,258,2019-01-16,-1.1,0.0,4.9,46.9
21525,258,2019-01-17,2.4,0.0,4.3,56.5
21526,258,2019-01-18,3.1,0.0,3.6,61.5
21527,258,2019-01-19,3.1,0.7,1.1,79.6
21528,258,2019-01-20,3.4,0.1,6.3,60.4
21529,258,2019-01-21,2.8,0.0,4.7,56.5
21530,258,2019-01-22,4.5,0.0,3.8,56.0
21531,258,2019-01-23,5.2,0.0,4.3,55.9
21532,258,2019-01-24,3.5,0.0,3.8,40.8
21533,258,2019-01-25,1.8,0.0,6.1,49.8
21534,258,2019-01-26,0.1,0.0,5.4,43.6
21535,258,2019-01-27,1.4,0.0,3.9,55.6
21536,258,2019-01-28,3.8,0.0,4.6,54.8
21537,258,2019-01-29,0.9,0.0,2.7,49.9
21538,258,2019-01-30,5.4,0.0,2.3,42.5
21539,258,2019-01-31,1.1,5.5,4.3,79.4
21540,258,2019-02-01,-0.1,0.0,4.1,67.0
21541,258,2019-02-02,2.2,0.1,1.9,73.8
21542,258,2019-02-03,7.3,13.0,2.9,89.4
21543,258,2019-02-04,4.5,0.0,4.8,40.1
21544,258,2019-02-05,3.1,0.0,1.6,62.8
21545,258,2019-02-06,5.6,0.0,2.0,67.3
21546,258,2019-02-07,3.7,0.0,4.4,59.3
21547,258,2019-02-08,0.9,0.0,4.1,32.0
21548,258,2019-02-09,0.2,0.0,5.5,43.8
21549,258,2019-02-10,0.5,0.0,3.5,38.0
21550,258,2019-02-11,0.6,0.0,4.7,48.9
21551,258,2019-02-12,2.7,0.0,2.5,50.4
21552,258,2019-02-13,3.5,0.0,4.2,42.6
21553,258,2019-02-14,2.0,0.0,2.5,44.9
21554,258,2019-02-15,3.1,0.0,3.6,57.9
21555,258,2019-02-16,1.4,0.0,5.8,55.8
21556,258,2019-02-17,1.7,0.0,4.4,48.0
21557,258,2019-02-18,3.1,0.4,1.8,56.9
21558,258,2019-02-19,5.4,37.5,3.5,88.4
21559,258,2019-02-20,4.1,0.0,4.2,68.5
21560,258,2019-02-21,4.5,0.0,2.7,65.1
21561,258,2019-02-22,6.2,0.0,2.8,60.9
21562,258,2019-02-23,6.1,0.0,2.9,65.0
21563,258,2019-02-24,7.5,0.0,3.1,66.0
21564,258,2019-02-25,8.7,0.0,4.9,48.8
21565,258,2019-02-26,7.1,0.0,3.9,48.3
21566,258,2019-02-27,7.8,4.0,1.9,79.4
21567,258,2019-02-28,9.1,0.0,3.6,56.5
21568,258,2019-03-01,8.1,0.0,4.0,47.3
21569,258,2019-03-02,7.8,0.0,2.4,64.8
21570,258,2019-03-03,10.3,0.0,2.1,62.1
21571,258,2019-03-04,9.9,0.0,3.6,55.3
21572,258,2019-03-05,8.5,0.0,2.0,66.1
21573,258,2019-03-06,9.1,4.0,2.9,72.4
21574,258,2019-03-07,7.5,0.0,6.5,65.4
21575,258,2019-03-08,6.1,0.0,2.6,60.5
21576,258,2019-03-09,7.6,2.0,1.6,72.5
21577,258,2019-03-10,8.5,20.0,3.1,86.4
21578,258,2019-03-11,7.1,5.5,3.4,78.1
21579,258,2019-03-12,7.1,0.0,4.8,69.4
21580,258,2019-03-13,4.8,0.0,5.6,47.9
21581,258,2019-03-14,5.3,0.0,3.0,61.4
21582,258,2019-03-15,6.4,0.5,4.2,65.5
21583,258,2019-03-16,6.6,0.0,3.8,63.8
21584,258,2019-03-17,8.5,0.0,3.4,52.8
21585,258,2019-03-18,7.1,0.0,1.8,65.5
21586,258,2019-03-19,11.6,0.0,3.8,58.1
21587,258,2019-03-20,11.6,42.5,2.2,83.6
21588,258,2019-03-21,9.8,0.0,5.6,77.3
21589,258,2019-03-22,6.4,0.0,6.4,55.3
21590,258,2019-03-23,5.6,0.5,5.0,46.6
21591,258,2019-03-24,4.7,0.0,3.4,56.0
21592,258,2019-03-25,5.7,0.0,2.3,70.8
21593,258,2019-03-26,10.7,0.0,3.3,62.3
21594,258,2019-03-27,12.0,0.0,3.5,68.0
21595,258,2019-03-28,13.4,0.0,2.7,69.6
21596,258,2019-03-29,11.6,0.0,2.4,60.4
21597,258,2019-03-30,9.2,0.2,5.8,58.8
21598,258,2019-03-31,6.2,0.0,7.4,41.8
21599,258,2019-04-01,6.8,0.0,4.1,50.3
21600,258,2019-04-02,8.0,0.0,3.9,45.8
21601,258,2019-04-03,7.2,0.0,3.8,41.0
21602,258,2019-04-04,10.4,0.0,3.6,39.8
21603,258,2019-04-05,12.4,0.0,3.5,50.4
21604,258,2019-04-06,12.4,0.0,3.1,43.3
21605,258,2019-04-07,11.3,12.5,1.5,87.6
21606,258,2019-04-08,14.0,0.0,3.6,57.6
21607,258,2019-04-09,9.8,20.0,5.9,74.8
21608,258,2019-04-10,8.6,2.5,3.3,86.6
21609,258,2019-04-11,9.7,0.0,1.9,75.0
21610,258,2019-04-12,11.6,0.0,3.4,53.5
21611,258,2019-04-13,10.6,0.0,2.3,56.8
21612,258,2019-04-14,10.9,0.2,3.1,65.8
21613,258,2019-04-15,12.3,0.0,3.5,45.9
21614,258,2019-04-16,12.4,0.0,2.1,55.5
21615,258,2019-04-17,13.7,3.5,1.9,74.1
21616,258,2019-04-18,14.2,0.0,2.6,73.8
21617,258,2019-04-19,13.9,0.0,2.6,76.1
21618,258,2019-04-20,13.8,0.0,2.3,74.5
21619,258,2019-04-21,17.1,0.0,2.0,69.5
21620,258,2019-04-22,17.4,0.0,2.5,71.0
21621,258,2019-04-23,14.7,13.5,2.5,88.4
21622,258,2019-04-24,17.4,1.5,1.9,90.0
21623,258,2019-04-25,14.7,0.5,1.4,90.9
21624,258,2019-04-26,10.7,0.0,4.2,77.5
21625,258,2019-04-27,11.4,0.0,2.5,72.0
21626,258,2019-04-28,11.5,0.5,2.0,76.5
21627,258,2019-04-29,12.2,31.0,1.5,92.8
21628,258,2019-04-30,15.1,0.1,1.4,86.3
21629,258,2019-05-01,15.6,0.0,4.1,69.6
21630,258,2019-05-02,15.8,0.0,4.5,51.8
21631,258,2019-05-03,14.9,0.0,2.3,57.1
21632,258,2019-05-04,16.9,0.0,2.2,57.8
21633,258,2019-05-05,17.4,0.0,2.7,55.1
21634,258,2019-05-06,15.0,0.0,4.7,49.8
21635,258,2019-05-07,13.7,0.0,3.4,45.3
21636,258,2019-05-08,15.6,0.0,2.6,40.1
21637,258,2019-05-09,17.3,0.0,3.1,35.0
21638,258,2019-05-10,17.4,0.0,2.5,43.3
21639,258,2019-05-11,17.3,0.0,2.1,55.5
21640,258,2019-05-12,17.8,0.0,2.1,55.4
21641,258,2019-05-13,17.2,0.0,2.1,70.9
21642,258,2019-05-14,20.6,0.0,2.3,71.5
21643,258,2019-05-15,20.5,0.0,2.3,68.3
21644,258,2019-05-16,19.9,0.0,2.2,67.0
21645,258,2019-05-17,19.8,5.5,2.4,72.3
21646,258,2019-05-18,17.7,56.5,6.3,89.5
21647,258,2019-05-19,18.9,9.0,4.0,91.3
21648,258,2019-05-20,16.7,0.2,5.0,63.6
21649,258,2019-05-21,16.9,0.0,3.7,53.1
21650,258,2019-05-22,18.0,0.0,2.5,63.9
21651,258,2019-05-23,21.0,0.0,2.1,65.4
21652,258,2019-05-24,22.1,0.0,2.8,62.0
21653,258,2019-05-25,21.6,0.0,1.9,57.5
21654,258,2019-05-26,21.4,0.4,2.8,71.3
21655,258,2019-05-27,19.0,90.0,5.0,88.4
21656,258,2019-05-28,18.4,0.0,5.3,52.4
21657,258,2019-05-29,20.8,0.0,4.0,52.5
21658,258,2019-05-30,21.6,0.0,3.2,47.9
21659,258,2019-05-31,16.7,3.5,2.5,76.6
21660,258,2019-06-01,19.0,0.0,2.5,67.6
21661,258,2019-06-02,20.1,0.0,2.2,69.4
21662,258,2019-06-03,21.1,0.0,1.9,64.5
21663,258,2019-06-04,22.4,0.0,2.4,68.1
21664,258,2019-06-05,24.3,0.0,2.6,64.6
21665,258,2019-06-06,20.7,61.0,3.3,86.0
21666,258,2019-06-07,20.2,11.5,2.5,85.8
21667,258,2019-06-08,20.2,1.0,1.9,80.3
21668,258,2019-06-09,19.8,0.0,2.4,78.1
21669,258,2019-06-10,19.1,5.0,2.1,78.1
21670,258,2019-06-11,18.8,1.0,1.8,80.1
21671,258,2019-06-12,20.5,0.0,1.9,75.6
21672,258,2019-06-13,20.2,0.0,2.3,77.1
21673,258,2019-06-14,19.6,5.0,1.7,82.3
21674,258,2019-06-15,21.3,0.0,4.8,70.3
21675,258,2019-06-16,21.7,0.0,3.1,69.9
21676,258,2019-06-17,21.8,0.0,2.3,74.9
21677,258,2019-06-18,21.6,0.0,1.9,77.3
21678,258,2019-06-19,23.0,0.0,1.9,75.5
21679,258,2019-06-20,24.3,0.0,2.5,70.1
21680,258,2019-06-21,24.2,0.0,3.1,69.3
21681,258,2019-06-22,22.0,0.5,2.6,77.0
21682,258,2019-06-23,21.6,0.2,1.8,77.4
21683,258,2019-06-24,23.0,0.0,2.2,74.4
21684,258,2019-06-25,22.9,0.0,2.4,76.6
21685,258,2019-06-26,20.1,99.0,2.4,92.1
21686,258,2019-06-27,25.1,4.5,2.3,82.6
21687,258,2019-06-28,23.8,0.0,2.2,77.6
21688,258,2019-06-29,21.5,82.5,1.6,93.4
21689,258,2019-06-30,24.8,0.0,2.8,78.4
21690,258,2019-07-01,23.6,0.5,1.9,83.6
21691,258,2019-07-02,24.8,0.0,2.3,73.3
21692,258,2019-07-03,23.0,0.0,2.2,77.4
21693,258,2019-07-04,25.0,0.0,2.2,71.4
21694,258,2019-07-05,25.2,0.0,1.5,74.5
21695,258,2019-07-06,24.3,0.0,2.6,73.0
21696,258,2019-07-07,23.1,0.0,3.3,72.9
21697,258,2019-07-08,22.8,0.5,2.6,73.3
21698,258,2019-07-09,22.9,0.0,2.0,76.0
21699,258,2019-07-10,21.2,20.0,2.7,83.8
21700,258,2019-07-11,22.3,0.0,3.8,81.8
21701,258,2019-07-12,23.8,0.0,2.3,76.0
21702,258,2019-07-13,22.8,1.0,1.5,82.9
21703,258,2019-07-14,24.8,0.0,2.2,76.3
21704,258,2019-07-15,24.1,0.0,1.5,80.5
21705,258,2019-07-16,23.9,0.0,1.6,80.8
21706,258,2019-07-17,23.9,9.5,2.2,80.3
21707,258,2019-07-18,22.7,15.0,1.9,88.9
21708,258,2019-07-19,23.8,54.5,4.2,92.0
21709,258,2019-07-20,23.8,101.0,7.3,92.0
21710,258,2019-07-21,25.0,3.0,2.3,88.3
21711,258,2019-07-22,25.7,0.0,1.7,88.8
21712,258,2019-07-23,26.5,0.0,2.1,85.9
21713,258,2019-07-24,25.8,0.0,1.3,88.4
21714,258,2019-07-25,26.3,0.0,1.8,89.9
21715,258,2019-07-26,27.0,0.0,2.1,88.0
21716,258,2019-07-27,26.2,45.0,1.3,92.9
21717,258,2019-07-28,27.0,1.0,2.9,87.5
21718,258,2019-07-29,27.3,0.0,2.4,83.6
21719,258,2019-07-30,28.1,0.0,2.6,82.4
21720,258,2019-07-31,28.1,0.0,2.3,83.1
21721,258,2019-08-01,27.9,0.0,1.8,81.3
21722,258,2019-08-02,28.5,0.0,1.6,79.4
21723,258,2019-08-03,28.2,0.0,2.0,79.8
21724,258,2019-08-04,28.0,0.0,1.9,78.5
21725,258,2019-08-05,28.4,0.0,1.6,78.1
21726,258,2019-08-06,27.3,3.0,1.7,80.4
21727,258,2019-08-07,27.5,0.0,2.3,81.0
21728,258,2019-08-08,27.9,0.0,1.7,77.6
21729,258,2019-08-09,27.8,0.0,1.4,78.0
21730,258,2019-08-10,28.3,0.0,3.6,74.3
21731,258,2019-08-11,27.5,2.0,6.5,80.0
21732,258,2019-08-12,27.9,0.5,4.7,84.3
21733,258,2019-08-13,28.8,0.0,1.7,79.5
21734,258,2019-08-14,29.5,0.1,1.6,78.4
21735,258,2019-08-15,27.8,2.5,4.0,79.6
21736,258,2019-08-16,26.8,0.0,3.0,78.0
21737,258,2019-08-17,26.4,0.0,2.3,79.3
21738,258,2019-08-18,26.1,1.5,2.3,73.5
21739,258,2019-08-19,25.0,0.0,1.7,75.9
21740,258,2019-08-20,26.0,0.0,2.4,79.3
21741,258,2019-08-21,26.0,1.0,1.7,86.5
21742,258,2019-08-22,27.2,37.5,3.5,82.1
21743,258,2019-08-23,25.1,0.0,1.7,79.9
21744,258,2019-08-24,23.8,0.0,2.3,77.6
21745,258,2019-08-25,22.8,0.0,1.3,84.3
21746,258,2019-08-26,23.4,0.5,2.3,81.9
21747,258,2019-08-27,23.1,27.0,1.0,93.0
21748,258,2019-08-28,24.2,0.4,1.5,87.9
21749,258,2019-08-29,22.1,1.5,1.6,91.3
21750,258,2019-08-30,23.0,0.0,2.6,75.5
21751,258,2019-08-31,22.7,0.0,2.1,79.8
21752,258,2019-09-01,21.2,4.0,1.2,89.4
21753,258,2019-09-02,21.2,39.5,1.1,93.4
21754,258,2019-09-03,22.7,19.0,1.6,93.8
21755,258,2019-09-04,24.1,17.5,2.1,93.3
21756,258,2019-09-05,25.3,2.5,1.8,89.5
21757,258,2019-09-06,25.7,8.0,3.3,85.8
21758,258,2019-09-07,24.7,26.0,7.8,87.6
21759,258,2019-09-08,23.9,1.0,0.9,91.0
21760,258,2019-09-09,25.4,14.5,2.8,88.9
21761,258,2019-09-10,25.8,0.0,2.0,85.0
21762,258,2019-09-11,25.2,1.5,2.0,88.4
21763,258,2019-09-12,22.2,1.5,2.9,82.0
21764,258,2019-09-13,22.6,0.0,2.0,76.1
21765,258,2019-09-14,23.3,0.0,2.1,79.0
21766,258,2019-09-15,24.5,0.0,1.7,81.5
21767,258,2019-09-16,23.7,2.0,2.0,83.5
21768,258,2019-09-17,21.6,0.0,1.8,74.9
21769,258,2019-09-18,21.9,0.0,3.1,64.8
21770,258,2019-09-19,19.8,0.0,2.5,73.9
21771,258,2019-09-20,20.3,0.0,3.2,72.8
21772,258,2019-09-21,18.2,71.5,3.6,88.6
21773,258,2019-09-22,19.5,48.5,4.9,79.1
21774,258,2019-09-23,18.6,0.2,2.7,81.0
21775,258,2019-09-24,18.0,0.0,2.1,78.6
21776,258,2019-09-25,18.5,0.0,1.7,79.4
21777,258,2019-09-26,21.1,0.0,2.3,78.3
21778,258,2019-09-27,21.5,8.0,1.6,85.0
21779,258,2019-09-28,23.3,1.0,1.4,90.8
21780,258,2019-09-29,24.3,0.0,1.4,85.6
21781,258,2019-09-30,23.2,0.0,1.4,87.0
21782,258,2019-10-01,21.0,48.5,1.7,93.0
21783,258,2019-10-02,21.9,162.5,5.3,92.6
21784,258,2019-10-03,22.8,0.3,4.6,81.0
21785,258,2019-10-04,22.3,0.0,2.0,82.4
21786,258,2019-10-05,19.3,0.0,4.0,79.3
21787,258,2019-10-06,18.4,0.1,3.2,76.8
21788,258,2019-10-07,16.8,6.5,2.2,86.0
21789,258,2019-10-08,17.1,0.0,4.0,69.1
21790,258,2019-10-09,14.2,0.0,2.4,63.4
21791,258,2019-10-10,15.6,0.0,1.9,67.9
21792,258,2019-10-11,18.3,0.0,1.8,67.4
21793,258,2019-10-12,17.4,0.0,2.0,71.9
21794,258,2019-10-13,15.6,0.0,2.1,72.3
21795,258,2019-10-14,15.3,0.0,3.6,74.5
21796,258,2019-10-15,13.9,0.0,2.7,76.9
21797,258,2019-10-16,13.5,0.0,2.1,79.9
21798,258,2019-10-17,14.5,0.0,2.1,79.3
21799,258,2019-10-18,16.3,0.0,1.3,80.5
21800,258,2019-10-19,18.0,0.0,2.7,74.5
21801,258,2019-10-20,16.4,0.0,2.0,80.6
21802,258,2019-10-21,15.8,0.0,2.2,76.8
21803,258,2019-10-22,16.4,0.0,2.0,78.6
21804,258,2019-10-23,17.3,0.0,2.1,74.6
21805,258,2019-10-24,17.3,0.0,1.8,76.4
21806,258,2019-10-25,18.0,0.0,2.3,70.1
21807,258,2019-10-26,14.3,0.0,4.8,62.3
21808,258,2019-10-27,12.0,0.0,3.4,65.3
21809,258,2019-10-28,11.3,0.0,2.1,75.3
21810,258,2019-10-29,12.9,0.0,3.3,70.4
21811,258,2019-10-30,13.2,0.0,3.9,64.8
21812,258,2019-10-31,13.6,0.0,3.2,69.3
21813,258,2019-11-01,16.0,0.0,2.6,72.0
21814,258,2019-11-02,14.5,0.0,1.6,80.1
21815,258,2019-11-03,14.9,0.0,2.1,70.1
21816,258,2019-11-04,14.1,0.5,1.8,77.1
21817,258,2019-11-05,14.4,0.0,2.8,76.0
21818,258,2019-11-06,13.4,0.0,2.9,66.8
21819,258,2019-11-07,13.1,0.0,4.1,65.3
21820,258,2019-11-08,11.0,0.0,4.4,44.4
21821,258,2019-11-09,11.5,0.0,3.7,43.9
21822,258,2019-11-10,11.0,7.5,2.1,72.0
21823,258,2019-11-11,12.7,0.0,4.1,73.8
21824,258,2019-11-12,11.7,0.0,2.4,70.0
21825,258,2019-11-13,11.2,0.0,2.6,73.8
21826,258,2019-11-14,5.9,0.0,4.0,57.1
21827,258,2019-11-15,7.5,0.0,2.0,72.3
21828,258,2019-11-16,10.8,0.0,1.6,82.8
21829,258,2019-11-17,14.8,0.5,2.2,86.8
21830,258,2019-11-18,10.6,17.0,6.9,68.1
21831,258,2019-11-19,6.6,0.0,4.8,60.8
21832,258,2019-11-20,5.4,0.0,2.8,57.0
21833,258,2019-11-21,6.8,0.0,2.4,63.1
21834,258,2019-11-22,10.4,0.0,2.3,77.5
21835,258,2019-11-23,12.0,0.0,2.2,79.6
21836,258,2019-11-24,14.7,0.5,2.6,81.4
21837,258,2019-11-25,6.8,0.0,4.8,59.1
21838,258,2019-11-26,9.2,0.0,2.6,72.6
21839,258,2019-11-27,8.6,0.0,3.7,61.5
21840,258,2019-11-28,7.8,0.0,3.6,58.1
21841,258,2019-11-29,6.2,0.0,4.6,50.4
21842,258,2019-11-30,7.4,0.5,1.8,63.8
21843,258,2019-12-01,7.9,19.5,2.9,87.6
21844,258,2019-12-02,6.3,0.0,5.9,66.1
21845,258,2019-12-03,4.2,0.0,2.9,73.6
21846,258,2019-12-04,4.8,0.0,2.3,70.3
21847,258,2019-12-05,3.1,0.0,4.0,64.6
21848,258,2019-12-06,-0.3,0.0,4.3,35.4
21849,258,2019-12-07,3.4,0.0,4.2,51.1
21850,258,2019-12-08,5.1,0.0,3.1,63.5
21851,258,2019-12-09,3.3,0.0,2.2,81.3
21852,258,2019-12-10,5.8,0.0,1.4,88.0
21853,258,2019-12-11,7.5,0.0,3.7,76.3
21854,258,2019-12-12,4.7,0.0,4.0,50.4
21855,258,2019-12-13,3.0,0.0,1.7,67.3
21856,258,2019-12-14,6.1,0.0,3.3,59.4
21857,258,2019-12-15,6.2,0.0,2.3,72.1
21858,258,2019-12-16,6.8,0.0,1.8,81.3
21859,258,2019-12-17,8.5,0.0,2.8,88.3
21860,258,2019-12-18,6.3,0.0,5.7,65.5
21861,258,2019-12-19,4.1,0.0,5.4,50.8
21862,258,2019-12-20,3.4,0.0,3.0,65.0
21863,258,2019-12-21,2.0,0.0,1.9,70.0
21864,258,2019-12-22,3.4,0.0,1.6,73.4
21865,258,2019-12-23,5.3,0.0,4.1,71.0
21866,258,2019-12-24,3.9,0.0,2.2,59.1
21867,258,2019-12-25,6.0,0.0,1.8,60.9
21868,258,2019-12-26,6.5,0.3,4.3,63.8
21869,258,2019-12-27,2.8,0.0,5.0,59.9
21870,258,2019-12-28,1.5,0.0,2.4,65.3
21871,258,2019-12-29,4.0,8.6,1.9,85.3
21872,258,2019-12-30,7.6,0.0,3.2,84.1
21873,258,2019-12-31,-1.1,0.0,6.8,45.3
21874,159,2010-01-01,-1.6,0.0,2.3,35.8
21875,159,2010-01-02,4.7,0.0,3.2,50.4
21876,159,2010-01-03,1.7,0.0,2.3,28.8
21877,159,2010-01-04,3.9,3.5,4.0,49.6
21878,159,2010-01-05,-1.2,0.0,4.1,40.9
21879,159,2010-01-06,-3.3,0.0,2.6,39.6
21880,159,2010-01-07,-2.6,0.0,4.3,41.3
21881,159,2010-01-08,-0.2,0.0,4.4,38.1
21882,159,2010-01-09,2.1,0.0,2.7,28.8
21883,159,2010-01-10,3.2,0.0,3.0,41.5
21884,159,2010-01-11,2.2,0.0,3.5,42.8
21885,159,2010-01-12,-1.4,0.0,3.0,30.5
21886,159,2010-01-13,-4.3,0.0,4.4,37.5
21887,159,2010-01-14,-2.0,0.0,2.3,41.0
21888,159,2010-01-15,2.7,0.0,2.1,42.4
21889,159,2010-01-16,2.1,0.0,2.7,20.5
21890,159,2010-01-17,4.1,0.0,1.9,17.0
21891,159,2010-01-18,6.7,0.0,2.6,23.3
21892,159,2010-01-19,9.5,0.0,2.9,52.5
21893,159,2010-01-20,14.1,11.5,5.9,89.5
21894,159,2010-01-21,9.2,0.0,3.5,51.5
21895,159,2010-01-22,0.3,0.0,3.4,32.4
21896,159,2010-01-23,0.2,0.0,3.5,37.3
21897,159,2010-01-24,2.5,0.0,4.1,43.8
21898,159,2010-01-25,4.9,0.0,3.9,33.5
21899,159,2010-01-26,1.7,0.0,3.2,25.5
21900,159,2010-01-27,7.9,22.5,4.8,63.5
21901,159,2010-01-28,7.9,0.1,3.1,51.8
21902,159,2010-01-29,4.1,0.0,3.9,34.8
21903,159,2010-01-30,4.4,0.0,2.9,43.1
21904,159,2010-01-31,8.1,0.0,1.3,48.0
21905,159,2010-02-01,6.2,0.0,3.3,60.6
21906,159,2010-02-02,2.0,0.0,3.0,28.8
21907,159,2010-02-03,-1.3,0.0,2.5,20.5
21908,159,2010-02-04,-0.1,0.0,2.7,32.1
21909,159,2010-02-05,2.3,0.0,3.0,31.9
21910,159,2010-02-06,1.5,0.0,2.8,24.3
21911,159,2010-02-07,5.8,0.0,1.2,53.1
21912,159,2010-02-08,9.1,6.0,2.1,89.8
21913,159,2010-02-09,9.9,4.0,2.5,86.4
21914,159,2010-02-10,8.1,3.5,4.3,87.8
21915,159,2010-02-11,4.5,19.5,5.9,86.8
21916,159,2010-02-12,2.5,0.0,4.6,77.6
21917,159,2010-02-13,2.0,1.5,3.4,70.0
21918,159,2010-02-14,2.5,0.0,2.4,46.6
21919,159,2010-02-15,5.1,0.0,3.0,47.8
21920,159,2010-02-16,3.0,0.0,2.5,46.9
21921,159,2010-02-17,2.9,0.0,3.2,29.8
21922,159,2010-02-18,2.4,0.0,3.2,32.8
21923,159,2010-02-19,2.5,0.0,3.4,33.5
21924,159,2010-02-20,5.6,0.0,2.9,33.1
21925,159,2010-02-21,8.3,0.0,1.8,50.4
21926,159,2010-02-22,10.7,0.0,3.0,56.6
21927,159,2010-02-23,10.9,0.0,1.3,63.4
21928,159,2010-02-24,13.8,0.0,2.7,75.9
21929,159,2010-02-25,15.3,36.5,5.3,89.3
21930,159,2010-02-26,9.0,20.0,4.7,86.4
21931,159,2010-02-27,7.3,0.1,5.0,69.8
21932,159,2010-02-28,10.1,0.0,2.8,66.6
21933,159,2010-03-01,7.8,13.0,4.0,85.6
21934,159,2010-03-02,8.0,0.0,3.3,74.3
21935,159,2010-03-03,7.7,0.0,4.3,52.9
21936,159,2010-03-04,8.0,11.5,4.0,89.5
21937,159,2010-03-05,9.3,2.0,2.7,84.5
21938,159,2010-03-06,7.7,2.0,5.2,79.3
21939,159,2010-03-07,4.8,1.0,5.7,68.1
21940,159,2010-03-08,4.9,0.0,5.6,65.3
21941,159,2010-03-09,3.8,5.0,4.9,80.8
21942,159,2010-03-10,0.2,12.5,3.3,77.4
21943,159,2010-03-11,4.1,0.0,3.9,54.4
21944,159,2010-03-12,11.2,0.0,8.2,68.0
21945,159,2010-03-13,10.8,0.0,2.9,54.3
21946,159,2010-03-14,10.3,0.0,3.6,67.9
21947,159,2010-03-15,12.6,41.0,4.0,83.4
21948,159,2010-03-16,6.4,0.0,3.8,30.4
21949,159,2010-03-17,5.7,0.0,2.8,33.0
21950,159,2010-03-18,6.5,3.5,2.7,60.4
21951,159,2010-03-19,8.8,0.0,6.1,51.9
21952,159,2010-03-20,15.1,0.0,8.7,70.5
21953,159,2010-03-21,7.9,0.0,4.3,26.3
21954,159,2010-03-22,8.0,0.4,2.3,41.5
21955,159,2010-03-23,8.2,9.0,2.6,71.8
21956,159,2010-03-24,8.9,0.0,4.4,59.9
21957,159,2010-03-25,7.1,1.5,2.6,64.0
21958,159,2010-03-26,4.7,0.0,4.1,28.3
21959,159,2010-03-27,7.7,0.0,4.3,47.8
21960,159,2010-03-28,9.4,0.0,3.5,50.0
21961,159,2010-03-29,7.6,0.0,3.0,46.6
21962,159,2010-03-30,8.4,0.0,2.5,53.8
21963,159,2010-03-31,10.6,30.5,2.7,88.0
21964,159,2010-04-01,11.4,49.0,3.5,91.6
21965,159,2010-04-02,9.7,0.0,4.2,30.1
21966,159,2010-04-03,8.5,0.0,3.8,30.5
21967,159,2010-04-04,11.1,0.0,2.1,48.0
21968,159,2010-04-05,13.7,0.0,2.2,66.9
21969,159,2010-04-06,14.7,0.0,3.7,69.3
21970,159,2010-04-07,8.7,0.0,3.5,53.5
21971,159,2010-04-08,10.1,0.0,1.9,55.6
21972,159,2010-04-09,12.8,0.0,1.6,64.5
21973,159,2010-04-10,14.1,0.1,1.9,76.0
21974,159,2010-04-11,12.8,0.2,4.7,67.6
21975,159,2010-04-12,10.7,4.5,4.4,82.1
21976,159,2010-04-13,10.8,0.0,4.7,44.0
21977,159,2010-04-14,5.6,1.0,3.6,43.5
21978,159,2010-04-15,6.8,0.5,3.1,55.1
21979,159,2010-04-16,10.0,0.0,2.7,46.1
21980,159,2010-04-17,12.2,0.0,3.2,43.3
21981,159,2010-04-18,13.0,0.0,1.2,48.8
21982,159,2010-04-19,13.9,13.5,1.5,76.8
21983,159,2010-04-20,15.1,1.5,1.9,85.4
21984,159,2010-04-21,12.3,8.5,4.9,72.5
21985,159,2010-04-22,10.2,27.0,5.4,77.6
21986,159,2010-04-23,9.9,10.5,2.1,78.0
21987,159,2010-04-24,11.5,0.0,2.6,64.6
21988,159,2010-04-25,14.2,0.0,2.7,52.0
21989,159,2010-04-26,13.0,14.5,2.0,79.9
21990,159,2010-04-27,13.6,14.5,5.8,58.9
21991,159,2010-04-28,9.0,1.0,4.8,61.5
21992,159,2010-04-29,11.8,0.0,6.6,43.4
21993,159,2010-04-30,13.8,0.0,5.3,40.1
21994,159,2010-05-01,14.0,0.0,3.6,43.6
21995,159,2010-05-02,16.8,0.0,5.1,62.1
21996,159,2010-05-03,18.5,0.0,5.3,82.3
21997,159,2010-05-04,18.5,0.0,3.9,80.6
21998,159,2010-05-05,18.7,0.0,3.8,79.1
21999,159,2010-05-06,18.3,7.0,6.2,84.4
22000,159,2010-05-07,18.3,0.0,2.8,42.9
22001,159,2010-05-08,19.2,0.0,3.1,43.3
22002,159,2010-05-09,18.9,0.0,1.4,52.1
22003,159,2010-05-10,16.9,0.0,2.1,68.9
22004,159,2010-05-11,15.4,0.0,2.2,72.8
22005,159,2010-05-12,14.8,0.0,2.4,71.5
22006,159,2010-05-13,15.8,0.0,2.3,68.5
